id_cliente,pd_score,lgd_pred,ead_pred,limite_ref,r_opt,e_opt,z_opt,ingreso_opt,el_opt,cost_opt,utilidad_opt
C00001415,0.04237506424983079,0.32327462533977724,313263.29539172293,2095868.0,0.1,0.0,2.3520134e-10,1.9992113899999998e-10,0.0,0.0,1.9992113899999998e-10
C00018472,0.12689017378231934,0.3391639824906752,219064.129951208,1339322.0,0.45,1339322.0,602694.9,512290.665,57639.83395079836,20089.829999999998,434561.0010492016
C00029283,0.030979602303532826,0.3089980690574266,410979.73828278313,2724077.0,0.1,0.0,2.4267866e-10,2.06276861e-10,0.0,0.0,2.06276861e-10
C00015178,0.028512220620128426,0.3287220977149177,238946.18125733337,1459610.0,0.1,0.0,2.0621372e-10,1.75281662e-10,0.0,0.0,1.75281662e-10
C00034305,0.8304920750784908,0.32725451178013515,899412.0340153517,4839872.0,0.1,0.0,1.6669316e-10,1.41689186e-10,0.0,0.0,1.41689186e-10
C00012610,0.9922169095313313,0.3298010333203394,729835.8529522769,5000000.0,0.1,0.0,1.5965609e-10,1.357076765e-10,0.0,0.0,1.357076765e-10
C00012145,0.17795667196371456,0.33196268379239674,404732.2899431157,2497841.0,0.1,0.0,2.6437139e-10,2.2471568149999998e-10,0.0,0.0,2.2471568149999998e-10
C00006114,0.7779619321002974,0.33902637929348917,817585.9625795606,4482635.0,0.1,0.0,1.6669872e-10,1.41693912e-10,0.0,0.0,1.41693912e-10
C00015909,0.13406692521223296,0.3275775836585271,421290.6586617292,2686851.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0
C00000822,0.7818851390269517,0.33604249871883,547784.9935932743,2836006.0,0.1,0.0,1.4845002e-10,1.26182517e-10,0.0,0.0,1.26182517e-10
C00015119,0.1837410288012121,0.3427041921550774,140789.05270762113,790321.0,0.1,0.0,1.9361778e-10,1.64575113e-10,0.0,0.0,1.64575113e-10
C00013467,0.061626682831609346,0.3283290266922109,457959.5056125664,2669643.0,0.1,0.0,2.6832357e-10,2.280750345e-10,0.0,0.0,2.280750345e-10
C00026498,0.8075069715765463,0.3333317234407993,650681.1139227598,4087020.0,0.1,0.0,1.6111335e-10,1.369463475e-10,0.0,0.0,1.369463475e-10
C00042112,0.38135210325366176,0.346418791794418,542627.5094624987,3120810.0,0.1,0.0,1.9180479e-10,1.630340715e-10,0.0,0.0,1.630340715e-10
C00030189,0.4815465643110022,0.33693408096881233,446743.4152616871,2589692.0,0.1,0.0,1.6879909e-10,1.434792265e-10,0.0,0.0,1.434792265e-10
C00037238,0.006238410168830579,0.3143148998033162,309898.4700957227,2350997.0,0.1,0.0,2.1999521e-10,1.869959285e-10,0.0,0.0,1.869959285e-10
C00033110,0.05321536763539789,0.3257592829641477,265652.3653107647,1489686.0,0.1,0.0,2.2423514e-10,1.90599869e-10,0.0,0.0,1.90599869e-10
C00036481,0.8427682170246509,0.3205096221950612,823344.7284705223,5000000.0,0.1,0.0,1.6733695e-10,1.422364075e-10,0.0,0.0,1.422364075e-10
C00024149,0.0005859330568650204,0.3088760874429789,293321.6548937653,2023601.0,0.45,2023601.0,910620.45,774027.3825,366.2327459552022,30354.015,743307.1347540447
C00005504,0.37103564180832843,0.32060472496433695,525003.243656948,3597461.0,0.1,0.0,2.0075404e-10,1.70640934e-10,0.0,0.0,1.70640934e-10
C00003919,0.7802372333413329,0.3521426974318693,836735.676455532,4327842.0,0.1,0.0,1.6509806e-10,1.40333351e-10,0.0,0.0,1.40333351e-10
C00038479,0.807648632329812,0.32496513936950017,526649.0910879968,3506571.0,0.1,0.0,1.5505227e-10,1.317944295e-10,0.0,0.0,1.317944295e-10
C00021124,0.008343227938717543,0.29554723194124166,213982.30196184988,1547419.0,0.1,0.0,1.9908101e-10,1.692188585e-10,0.0,0.0,1.692188585e-10
C00049718,0.15686843276493864,0.33841584981082556,529754.8450407569,2021050.0,0.45,2021050.0,909472.5,773051.625,107291.00434711267,30315.75,635444.8706528873
C00042295,0.030348705154846185,0.32215598457973404,279171.2619056691,1830385.0,0.1,0.0,2.1932876e-10,1.8642944599999997e-10,0.0,0.0,1.8642944599999997e-10
C00047610,0.08690893765312861,0.3117238884488216,347913.10757541726,2534534.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
C00011077,0.32189918990694816,0.38670138516616875,581175.144486899,3035834.0,0.1,0.0,2.0318188e-10,1.72704598e-10,0.0,0.0,1.72704598e-10
C00041515,0.016293039634282882,0.3161143000690489,249272.61402624196,1533900.0,0.1,0.0,2.0234683e-10,1.719948055e-10,0.0,0.0,1.719948055e-10
C00022063,0.061357212649345766,0.3343968037034285,388477.5719682737,2193997.0,0.1,0.0,2.5518461e-10,2.169069185e-10,0.0,0.0,2.169069185e-10
C00009414,0.7969299009569348,0.3630385220362734,806257.5226815142,3889172.0,0.1,0.0,1.5974508e-10,1.3578331799999998e-10,0.0,0.0,1.3578331799999998e-10
C00038341,0.24002980129997464,0.3473605929145526,526372.352998244,2898790.0,0.1,0.0,2.2873416e-10,1.94424036e-10,0.0,0.0,1.94424036e-10
C00030264,0.03192034071637622,0.3236378415385214,135910.79549360325,957773.0,0.1,0.0,1.8736819e-10,1.592629615e-10,0.0,0.0,1.592629615e-10
C00041253,0.21798892660166075,0.3214451737255457,309999.04964480805,2304297.0,0.1,0.0,2.272163e-10,1.93133855e-10,0.0,0.0,1.93133855e-10
C00014645,0.06757642772061682,0.3253665227698043,106438.79480660707,791369.0,0.1,0.0,2.0338186e-10,1.72874581e-10,0.0,0.0,1.72874581e-10
C00026336,0.03993772221620671,0.31045546850592354,162265.71309982677,502130.0,0.1,0.0,1.6328496e-10,1.38792216e-10,0.0,0.0,1.38792216e-10
C00028103,0.38815732551668364,0.35642163288348905,274073.5488868114,1515047.0,0.45,1515047.0,681771.15,579505.4775,209603.21902154724,22725.704999999998,347176.5534784528
C00017524,0.1161523011638142,0.33999563486351697,516787.1733812293,3212380.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0
C00024713,0.21262727944050236,0.3586782750479709,295513.0763583512,1733340.0,0.1,0.0,2.1460277e-10,1.824123545e-10,0.0,0.0,1.824123545e-10
C00040486,0.0009389362822598618,0.30808239118598724,479874.43753094244,3234375.0,0.45,3234375.0,1455468.8,1237148.48,935.606799172643,48515.625,1187697.2482008273
C00003851,0.006964174444008385,0.29335321523960994,191477.29217916654,1540825.0,0.1,0.0,1.9825923e-10,1.6852034549999999e-10,0.0,0.0,1.6852034549999999e-10
C00040041,0.02881906882208845,0.31750192098006097,276382.57689852064,1550425.0,0.1,0.0,2.0952498e-10,1.78096233e-10,0.0,0.0,1.78096233e-10
C00015268,0.03556351488323359,0.32523121947064865,329922.584821358,2107295.0,0.1,0.0,2.306205e-10,1.96027425e-10,0.0,0.0,1.96027425e-10
C00049147,0.7322242186232977,0.3355025423135985,855019.5410850167,5000000.0,0.1,0.0,1.7442711e-10,1.4826304350000002e-10,0.0,0.0,1.4826304350000002e-10
C00030002,0.0018210828130764973,0.3488560144331503,544475.5848011562,2857865.0,0.45,2857865.0,1286039.3,1093133.405,1815.5893231678872,42867.975,1048449.8406768321
C00045927,0.09996934646928737,0.33229891908098314,395172.22313673364,2368367.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0
C00043825,0.00881824711530683,0.33070893369156207,290059.94629117305,1669476.0,0.1,0.0,2.0311209e-10,1.7264527649999998e-10,0.0,0.0,1.7264527649999998e-10
C00017241,0.11042311251384232,0.3177183222170768,282497.64301905077,1972834.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0
C00004893,0.06176399391329342,0.34010787801920134,309943.21609839064,1755592.0,0.1,0.0,2.4177262e-10,2.05506727e-10,0.0,0.0,2.05506727e-10
C00000726,0.0007630429420916595,0.316310268876863,182786.60649752824,1246423.0,0.45,1246423.0,560890.35,476756.7975,300.83455901788545,18696.344999999998,457759.6179409821
C00022950,0.8726137381481318,0.31885352771126985,736848.835995185,5000000.0,0.1,0.0,1.6565273e-10,1.408048205e-10,0.0,0.0,1.408048205e-10
C00034658,0.5144196555388091,0.3406823008043422,289263.11559074966,1585884.0,0.45,1585884.0,713647.8,606600.63,277931.99409317866,23788.26,304880.37590682134
C00037214,0.06064362646672388,0.32964519107772283,396629.51947483525,2483419.0,0.1,0.0,2.624187e-10,2.23055895e-10,0.0,0.0,2.23055895e-10
C00020305,0.6286477331031128,0.32826619266759044,560144.626904103,3325728.0,0.1,0.0,1.6499338e-10,1.40244373e-10,0.0,0.0,1.40244373e-10
C00015270,0.24308249763892373,0.3584413618203024,782015.904268189,3550857.0,0.1,0.0,2.391296e-10,2.0326016e-10,0.0,0.0,2.0326016e-10
C00022368,0.02156926297077145,0.33967374211961154,385648.279425439,2084573.0,0.1,0.0,2.2134551e-10,1.881436835e-10,0.0,0.0,1.881436835e-10
C00042685,0.04612483373342098,0.32434662360372407,508033.0495406353,2752875.0,0.1,0.0,2.549301e-10,2.16690585e-10,0.0,0.0,2.16690585e-10
C00046735,0.15663006637477014,0.35184565569752074,528393.2119402938,2897064.0,0.45,2897064.0,1303678.8,1108126.98,159656.0625658951,43455.96,905014.957434105
C00011733,0.9995829653938393,0.3470296443765763,1019918.5176384787,5000000.0,0.1,0.0,1.5932078e-10,1.35422663e-10,0.0,0.0,1.35422663e-10
C00018620,0.7043414518726687,0.32540048702437485,864586.7518324471,5000000.0,0.1,0.0,1.7647165e-10,1.5000090249999999e-10,0.0,0.0,1.5000090249999999e-10
C00048493,0.04790875329156499,0.3204074615898276,173491.93803657006,1171957.0,0.1,0.0,2.0718409e-10,1.761064765e-10,0.0,0.0,1.761064765e-10
C00026804,0.8111211254157142,0.34793114127998537,589600.428048535,3171394.0,0.1,0.0,1.5101606e-10,1.28363651e-10,0.0,0.0,1.28363651e-10
C00044306,0.9994865825723616,0.3422263998792802,891339.9663390558,5000000.0,0.1,0.0,1.5932514e-10,1.3542636899999998e-10,0.0,0.0,1.3542636899999998e-10
C00047523,0.9996481167449506,0.30851239479836406,719767.1851017163,5000000.0,0.1,0.0,1.5931783e-10,1.354201555e-10,0.0,0.0,1.354201555e-10
C00032208,0.04978094457781713,0.31899348086663754,263968.7772318881,1484319.0,0.1,0.0,2.212418e-10,1.8805553e-10,0.0,0.0,1.8805553e-10
C00002531,0.21221518025253747,0.3204662862268559,537327.4304433451,3563558.0,0.45,3563558.0,1603601.1,1363060.935,242349.77786997496,53453.369999999995,1067257.7871300252
C00017747,0.10545953385177004,0.33907388652516024,511943.7331605863,2859921.0,0.45,2859921.0,1286964.5,1093919.825,102266.69675341177,42898.814999999995,948754.3132465882
C00008271,0.06690741470162606,0.33284247788190385,465407.58354249987,2986677.0,0.1,0.0,2.8257759e-10,2.401909515e-10,0.0,0.0,2.401909515e-10
C00015080,0.13115351998163258,0.33449884896040216,470725.8363355445,2609345.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
C00013625,0.17002931477565436,0.33558881712515554,299181.5656750323,1719751.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
C00030639,0.02169523146430856,0.3060789061321212,176199.12554808124,1515262.0,0.1,0.0,2.0444543e-10,1.7377861549999997e-10,0.0,0.0,1.7377861549999997e-10
C00030441,0.6175351114999414,0.33201122157918994,464122.03669338033,2845648.0,0.1,0.0,1.5956531e-10,1.3563051349999998e-10,0.0,0.0,1.3563051349999998e-10
C00036057,0.05634827900797915,0.33756583860519473,271058.877602118,1781057.0,0.1,0.0,2.3731e-10,2.0171349999999997e-10,0.0,0.0,2.0171349999999997e-10
C00042652,0.9995013528283218,0.33779766160113434,1038021.2658851786,5000000.0,0.1,0.0,1.5932447e-10,1.354257995e-10,0.0,0.0,1.354257995e-10
C00036804,0.0837402049094649,0.33681616877945014,387674.26952128875,2328582.0,0.1,0.0,2.9208931e-10,2.482759135e-10,0.0,0.0,2.482759135e-10
C00048225,0.40178579699338907,0.33004374546891563,725057.9035193545,4574446.0,0.1,0.0,2.0711138e-10,1.76044673e-10,0.0,0.0,1.76044673e-10
C00029227,0.046089940390374236,0.3248209464003214,310883.87392733264,1851576.0,0.1,0.0,2.308387e-10,1.9621289499999998e-10,0.0,0.0,1.9621289499999998e-10
C00005634,0.0012086891905674715,0.330704306184607,316964.53878322704,1924383.0,0.45,1924383.0,865972.35,736076.4974999999,769.2119098566027,28865.745,706441.5405901433
C00005988,0.1317567217026974,0.33316622780688554,583713.8546747039,3406081.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0
C00048064,0.11372624589430641,0.3077773290854953,412291.2358470946,2784282.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0
C00001813,0.9724739662467536,0.36128936107824866,799108.8362589275,4268306.0,0.1,0.0,1.5434506e-10,1.31193301e-10,0.0,0.0,1.31193301e-10
C00027579,0.9498338914050096,0.3241000202886965,798900.2629189971,5000000.0,0.1,0.0,1.6165674e-10,1.37408229e-10,0.0,0.0,1.37408229e-10
C00016824,0.7534290309450191,0.3306138628104981,868084.9321818103,5000000.0,0.1,0.0,1.7294863e-10,1.470063355e-10,0.0,0.0,1.470063355e-10
C00003929,0.07322503545950032,0.3356013987731749,388774.65252599854,2294898.0,0.1,0.0,2.7307793e-10,2.3211624049999997e-10,0.0,0.0,2.3211624049999997e-10
C00037287,0.23595293723943084,0.32529640213190475,145672.62050953007,507574.0,0.1,0.0,1.4924628e-10,1.26859338e-10,0.0,0.0,1.26859338e-10
C00025046,0.8704669373270378,0.32850622654705275,924292.5391232973,5000000.0,0.1,0.0,1.6577107e-10,1.4090540949999998e-10,0.0,0.0,1.4090540949999998e-10
C00015728,0.5528392917150816,0.3346104347359999,676688.7635132233,3990693.0,0.1,0.0,1.7979579e-10,1.528264215e-10,0.0,0.0,1.528264215e-10
C00029601,0.3266165911864939,0.3183461508577193,309999.04964480805,2119431.0,0.1,0.0,1.8465567e-10,1.569573195e-10,0.0,0.0,1.569573195e-10
C00010431,0.05752704462774587,0.32859009131348316,292503.8987301963,1975154.0,0.1,0.0,2.4466754e-10,2.0796740899999998e-10,0.0,0.0,2.0796740899999998e-10
C00025769,0.9995816401500146,0.32944340108128584,807957.31313763,5000000.0,0.1,0.0,1.5932084e-10,1.3542271399999999e-10,0.0,0.0,1.3542271399999999e-10
C00029104,0.48377631133894383,0.31697087386162554,354245.1940744559,2394232.0,0.1,0.0,1.6526545e-10,1.404756325e-10,0.0,0.0,1.404756325e-10
C00036538,0.023773110779686368,0.310674406557357,259547.504131454,1415574.0,0.1,0.0,2.0207294e-10,1.7176199899999998e-10,0.0,0.0,1.7176199899999998e-10
C00039329,0.10081613489206508,0.32974107090445853,518930.81944265583,2756707.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0
C00035540,0.5026322948458858,0.3299307920231337,407336.5046854328,2374661.0,0.1,0.0,1.6285613e-10,1.384277105e-10,0.0,0.0,1.384277105e-10
C00028076,0.02193193508457827,0.32434965318672926,174855.55255644023,1043921.0,0.1,0.0,1.8637348e-10,1.58417458e-10,0.0,0.0,1.58417458e-10
C00017841,0.04453960773506411,0.32783443106505755,326702.94463200594,2003761.0,0.1,0.0,2.342237e-10,1.9909014499999998e-10,0.0,0.0,1.9909014499999998e-10
C00027803,0.013439484461853337,0.3229114439586291,320027.1020714572,1974809.0,0.1,0.0,2.1408257e-10,1.819701845e-10,0.0,0.0,1.819701845e-10
C00007683,0.01508203302780618,0.3536635617290421,313319.471561748,1817220.0,0.1,0.0,2.1049342e-10,1.78919407e-10,0.0,0.0,1.78919407e-10
C00024280,0.0020629636820195035,0.3813882813605354,480854.78078424843,2102176.0,0.45,2102176.0,945979.2,804082.32,1653.9714191255744,31532.64,770895.7085808744
C00033071,0.05052883591357395,0.3271386392585629,406816.2003817741,2457738.0,0.1,0.0,2.5164127e-10,2.1389507949999999e-10,0.0,0.0,2.1389507949999999e-10
C00035558,0.9002213699129389,0.35363522269886505,867157.8431356562,4105017.0,0.1,0.0,1.562692e-10,1.3282881999999999e-10,0.0,0.0,1.3282881999999999e-10
C00037190,0.8129046706529407,0.33468258116323324,860552.1164952978,5000000.0,0.1,0.0,1.6911154e-10,1.4374480900000002e-10,0.0,0.0,1.4374480900000002e-10
C00047150,0.4817610471542048,0.3163417899836902,646597.6345425295,3989754.0,0.1,0.0,1.8803132e-10,1.59826622e-10,0.0,0.0,1.59826622e-10
C00046916,0.8017286115461069,0.3207147517420315,563491.246654786,3662411.0,0.1,0.0,1.5708619e-10,1.335232615e-10,0.0,0.0,1.335232615e-10
C00009802,0.6050354047669481,0.3565919234829304,960001.5389894397,4357032.0,0.1,0.0,1.7862961e-10,1.518351685e-10,0.0,0.0,1.518351685e-10
C00038801,0.6664108375548782,0.31145792701190983,514784.9487097788,3103728.0,0.1,0.0,1.5929062e-10,1.35397027e-10,0.0,0.0,1.35397027e-10
C00024670,0.07014252699705378,0.31961795926418246,311810.9431061763,1988220.0,0.1,0.0,2.5928815e-10,2.203949275e-10,0.0,0.0,2.203949275e-10
C00044234,0.39089774632154745,0.3217023064266335,314751.816480939,1871774.0,0.45,1871774.0,842298.3,715953.555,235380.64658476258,28076.61,452496.29841523746
C00031920,0.9169741741830549,0.3159827029263605,804423.021047637,5000000.0,0.1,0.0,1.6329788e-10,1.38803198e-10,0.0,0.0,1.38803198e-10
C00007135,0.0013352697194280497,0.3417724598125207,571247.5205021315,3312515.0,0.45,3312515.0,1490631.8,1267037.03,1511.6941001057005,49687.725,1215837.6108998943
C00033705,0.929302790294636,0.31958490282683427,833391.6456194489,5000000.0,0.1,0.0,1.6267239e-10,1.3827153149999999e-10,0.0,0.0,1.3827153149999999e-10
C00029661,0.012124608126419687,0.29616677341203573,180747.08059141075,1431063.0,0.1,0.0,1.96917e-10,1.6737945e-10,0.0,0.0,1.6737945e-10
C00017894,0.03516097103251529,0.3077268276152996,308225.4357329239,1987641.0,0.1,0.0,2.2700461e-10,1.929539185e-10,0.0,0.0,1.929539185e-10
C00022019,0.10913176078916377,0.31496736625088945,431016.45939639263,2914721.0,0.45,2914721.0,1311624.5,1114880.825,100187.53958112541,43720.814999999995,970972.4704188746
C00013539,0.0015780772594574265,0.36601051321336475,336455.85381691327,1649953.0,0.45,1649953.0,742478.85,631107.0225,953.0010847154039,24749.295,605404.7264152846
C00043119,0.024034232556349993,0.32100782787066573,160477.9025531921,1180334.0,0.1,0.0,1.9322854e-10,1.64244259e-10,0.0,0.0,1.64244259e-10
C00036421,0.015402276648343429,0.31055825611393717,426641.5349957974,2901331.0,0.1,0.0,2.3679247e-10,2.012735995e-10,0.0,0.0,2.012735995e-10
C00009406,0.4438142861906613,0.36143446557540193,461007.13038664166,3647906.0,0.1,0.0,1.890323e-10,1.60677455e-10,0.0,0.0,1.60677455e-10
C00013414,0.012349574767725578,0.32470203263773184,432543.66102097277,2726365.0,0.1,0.0,2.3146812e-10,1.96747902e-10,0.0,0.0,1.96747902e-10
C00006721,0.01495962439442236,0.33273931486091346,493599.4835654866,2916858.0,0.1,0.0,2.3685845e-10,2.013296825e-10,0.0,0.0,2.013296825e-10
C00015602,0.048537145320998544,0.32334595411500117,8439.76879185153,481294.0,0.1,0.0,1.6621937e-10,1.412864645e-10,0.0,0.0,1.412864645e-10
C00044744,0.09170586893777326,0.3389492524429946,538385.9626447109,3009097.0,0.1,0.0,3.3134779e-10,2.8164562149999995e-10,0.0,0.0,2.8164562149999995e-10
C00031139,0.17432134534632734,0.31921559270111866,408730.5268966219,2535942.0,0.1,0.0,2.6970644e-10,2.2925047399999999e-10,0.0,0.0,2.2925047399999999e-10
C00002730,0.9400016415991113,0.32638138998214694,764194.2256889712,5000000.0,0.1,0.0,1.6213917e-10,1.378182945e-10,0.0,0.0,1.378182945e-10
C00038243,0.3439122492800162,0.3133539985386094,416137.91153046745,2576415.0,0.1,0.0,1.9003501e-10,1.6152975849999998e-10,0.0,0.0,1.6152975849999998e-10
C00029626,0.10561933253467201,0.3304781126960407,280914.91319295595,1712636.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0
C00047895,0.9993936878817328,0.3439525405538725,800281.0450217861,5000000.0,0.1,0.0,1.5932935e-10,1.354299475e-10,0.0,0.0,1.354299475e-10
C00042091,0.03595129944035593,0.340996700634375,185499.32792249144,1113832.0,0.1,0.0,1.9686626e-10,1.67336321e-10,0.0,0.0,1.67336321e-10
C00036400,0.0004848906341172522,0.3339925230020882,141268.61688750293,762385.0,0.45,762385.0,343073.25,291612.2625,123.468133547718,11435.775,280053.0193664523
C00006245,0.023842774654909204,0.32960799072944924,150672.59480066987,1122472.0,0.1,0.0,1.9072056e-10,1.62112476e-10,0.0,0.0,1.62112476e-10
C00005546,0.08966450643528916,0.3405218604916957,542718.0913519654,3129886.0,0.1,0.0,3.288467e-10,2.7951969499999997e-10,0.0,0.0,2.7951969499999997e-10
C00004065,0.019495883389832804,0.3042292967695218,292922.8786709713,1722297.0,0.1,0.0,2.0993274e-10,1.78442829e-10,0.0,0.0,1.78442829e-10
C00012852,0.13538033064393348,0.3165173761444559,283802.8354685788,1648336.0,0.45,1648336.0,741751.2,630488.5199999999,70631.57183323851,24725.04,535131.9081667614
C00021803,0.7331034519710381,0.3314701743838269,803959.4966046134,5000000.0,0.1,0.0,1.7436454e-10,1.48209859e-10,0.0,0.0,1.48209859e-10
C00041164,0.9995285370892873,0.3426355506562966,819202.7524446715,5000000.0,0.1,0.0,1.5932324e-10,1.35424754e-10,0.0,0.0,1.35424754e-10
C00006233,0.9957106574857028,0.33376089309403406,864241.8399080018,5000000.0,0.1,0.0,1.5949661e-10,1.355721185e-10,0.0,0.0,1.355721185e-10
C00003863,0.7753826414985971,0.3374722707876964,606911.9591776793,3556153.0,0.1,0.0,1.5747822e-10,1.3385648699999999e-10,0.0,0.0,1.3385648699999999e-10
C00035095,0.5692268083622095,0.3530434339827286,482782.50365882355,2519170.0,0.1,0.0,1.5878047e-10,1.349633995e-10,0.0,0.0,1.349633995e-10
C00040196,0.2836328896092675,0.3488235432316018,413782.31673911435,2336846.0,0.1,0.0,2.0058063e-10,1.704935355e-10,0.0,0.0,1.704935355e-10
C00039251,0.3424680043964153,0.3410412959668211,372705.14181037206,2228058.0,0.1,0.0,1.83554e-10,1.560209e-10,0.0,0.0,1.560209e-10
C00006218,0.5627938175379747,0.34435242467248545,489452.5441465048,2817307.0,0.1,0.0,1.6387295e-10,1.3929200750000002e-10,0.0,0.0,1.3929200750000002e-10
C00036776,0.11756260380623232,0.32283269547427157,288479.8667436606,1578422.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0
C00042977,0.13037129454584023,0.32303677468966707,292644.2590088972,1508295.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0
C00048468,0.9991552616732111,0.3333279863630528,832989.1266764493,5000000.0,0.1,0.0,1.5934015e-10,1.3543912750000002e-10,0.0,0.0,1.3543912750000002e-10
C00014832,0.26455089666187265,0.3317824779376769,598647.6456655586,3845713.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
C00030093,0.01952292091104484,0.30513808809570364,266453.7369673783,1814887.0,0.1,0.0,2.1271336e-10,1.80806356e-10,0.0,0.0,1.80806356e-10
C00008894,0.003336747597902044,0.3502413993648664,419177.20514922,2175947.0,0.45,2175947.0,979176.15,832299.7275,2542.9577747252083,32639.204999999998,797117.5647252749
C00006021,0.3296573131720604,0.3297460003797163,305112.1741492608,1942188.0,0.45,1942188.0,873984.6,742886.9099999999,211122.01275692185,29132.82,502632.0772430781
C00046089,0.6072466553235132,0.32868257486299507,578019.2784103673,3800003.0,0.1,0.0,1.7242804e-10,1.4656383399999999e-10,0.0,0.0,1.4656383399999999e-10
C00015243,0.0419217094993062,0.31678235998381266,286474.4389179207,1846652.0,0.1,0.0,2.2754265e-10,1.9341125249999998e-10,0.0,0.0,1.9341125249999998e-10
C00045308,0.022757860093236076,0.3126991112658683,194909.58374983407,1257017.0,0.45,1257017.0,565657.65,480809.0025,8945.388798377773,18855.255,453008.35870162223
C00026551,0.1015733272458343,0.34591486577802827,560380.253644734,2752316.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
C00006035,0.25138260981474875,0.3430849082506653,495731.5948162224,3061130.0,0.45,3061130.0,1377508.5,1170882.2249999999,264008.93115473917,45916.95,860956.3438452608
C00007906,0.1618983017623511,0.342064255090753,395390.0239908453,2435832.0,0.1,0.0,2.8491273e-10,2.421758205e-10,0.0,0.0,2.421758205e-10
C00032226,0.1886548066926129,0.33889672191288994,521072.2739790914,3244968.0,0.1,0.0,2.7054156e-10,2.29960326e-10,0.0,0.0,2.29960326e-10
C00006018,0.9909481701868321,0.30168069879842124,322667.31719390355,2339407.0,0.1,0.0,1.320923e-10,1.1227845499999999e-10,0.0,0.0,1.1227845499999999e-10
C00021880,0.5631206668502848,0.3505081235841726,393149.57692659384,2322661.0,0.1,0.0,1.5612235e-10,1.327039975e-10,0.0,0.0,1.327039975e-10
C00002792,0.05813293442596367,0.31046775013521566,431117.038945478,2903606.0,0.1,0.0,2.7006522e-10,2.2955543699999998e-10,0.0,0.0,2.2955543699999998e-10
C00042606,0.8085777775298241,0.36030083675668206,715226.8416241272,3476515.0,0.1,0.0,1.5466673e-10,1.314667205e-10,0.0,0.0,1.314667205e-10
C00005824,0.02273722947036158,0.3208988453086031,313252.483947171,1875447.0,0.1,0.0,2.1621641e-10,1.837839485e-10,0.0,0.0,1.837839485e-10
C00015388,0.0590911668093111,0.33483206558089273,381200.26587784226,2254827.0,0.1,0.0,2.5451147e-10,2.163347495e-10,0.0,0.0,2.163347495e-10
