id_cliente,pd_score,lgd_pred,ead_pred,limite_ref,r_opt,e_opt,z_opt,ingreso_opt,el_opt,cost_opt,utilidad_opt
C00038341,0.24002980129997464,0.3473605929145526,526372.352998244,2898790.0,0.45,2898790.0,1304455.5,1108787.175,241692.10683863514,43481.85,823613.2181613649
C00030264,0.03192034071637622,0.3236378415385214,135910.79549360325,957773.0,0.45,957773.0,430997.85,366348.1725,9894.398650407316,14366.595,342087.1788495927
C00041253,0.21798892660166075,0.3214451737255457,309999.04964480805,2304297.0,0.45,2304297.0,1036933.7,881393.6449999999,161465.52046352322,34564.455,685363.6695364767
C00014645,0.06757642772061682,0.3253665227698043,106438.79480660707,791369.0,0.45,791369.0,356116.05,302698.64249999996,17399.915123748626,11870.535,273428.19237625133
C00026336,0.03993772221620671,0.31045546850592354,162265.71309982677,502130.0,0.45,502130.0,225958.5,192064.725,6225.851754323346,7531.95,178306.92324567665
C00028103,0.38815732551668364,0.35642163288348905,274073.5488868114,1515047.0,0.1,0.0,1.6013867e-10,1.361178695e-10,0.0,0.0,1.361178695e-10
C00017524,0.1161523011638142,0.33999563486351697,516787.1733812293,3212380.0,0.45,3212380.0,1445571.0,1228735.3499999999,126860.98318930129,48185.7,1053688.6668106986
C00024713,0.21262727944050236,0.3586782750479709,295513.0763583512,1733340.0,0.45,1733340.0,780003.0,663002.5499999999,132192.80384953337,26000.1,504809.64615046664
C00040486,0.0009389362822598618,0.30808239118598724,479874.43753094244,3234375.0,0.45,3234375.0,1455468.8,1237148.48,935.606799172643,48515.625,1187697.2482008273
C00003851,0.006964174444008385,0.29335321523960994,191477.29217916654,1540825.0,0.45,1540825.0,693371.25,589365.5625,3147.8484099904763,23112.375,563105.3390900096
C00040041,0.02881906882208845,0.31750192098006097,276382.57689852064,1550425.0,0.45,1550425.0,697691.25,593037.5625,14186.558850025527,23256.375,555594.6286499745
C00015268,0.03556351488323359,0.32523121947064865,329922.584821358,2107295.0,0.45,2107295.0,948282.75,806040.3375,24373.743794653536,31609.425,750057.1687053464
C00049147,0.7322242186232977,0.3355025423135985,855019.5410850167,5000000.0,0.1,0.0,1.7734617e-10,1.507442445e-10,0.0,0.0,1.507442445e-10
C00030002,0.0018210828130764973,0.3488560144331503,544475.5848011562,2857865.0,0.45,2857865.0,1286039.2,1093133.3199999998,1815.5893231678872,42867.975,1048449.7556768319
C00045927,0.09996934646928737,0.33229891908098314,395172.22313673364,2368367.0,0.45,2368367.0,1065765.2,905900.4199999999,78676.45490242701,35525.505,791698.4600975729
C00043825,0.00881824711530683,0.33070893369156207,290059.94629117305,1669476.0,0.45,1669476.0,751264.2,638574.57,4868.647950783452,25042.14,608663.7820492164
C00017241,0.11042311251384232,0.3177183222170768,282497.64301905077,1972834.0,0.45,1972834.0,887775.3,754609.005,69213.8151885971,29592.51,655802.6798114029
C00004893,0.06176399391329342,0.34010787801920134,309943.21609839064,1755592.0,0.45,1755592.0,790016.4,671513.94,36878.704494438556,26333.879999999997,608301.3555055613
C00000726,0.0007630429420916595,0.316310268876863,182786.60649752824,1246423.0,0.45,1246423.0,560890.35,476756.7975,300.83455901788545,18696.344999999998,457759.6179409821
C00022950,0.8726137381481318,0.31885352771126985,736848.835995185,5000000.0,0.1,0.0,1.6867433e-10,1.433731805e-10,0.0,0.0,1.433731805e-10
C00034658,0.5144196555388091,0.3406823008043422,289263.11559074966,1585884.0,0.1,0.0,1.479125e-10,1.25725625e-10,0.0,0.0,1.25725625e-10
C00037214,0.06064362646672388,0.32964519107772283,396629.51947483525,2483419.0,0.45,2483419.0,1117538.6,949907.81,49645.73080714109,37251.284999999996,863010.794192859
C00020305,0.6286477331031128,0.32826619266759044,560144.626904103,3325728.0,0.1,0.0,1.6748549e-10,1.423626665e-10,0.0,0.0,1.423626665e-10
C00015270,0.24308249763892373,0.3584413618203024,782015.904268189,3550857.0,0.45,3550857.0,1597885.7,1358202.845,309389.0873977513,53262.854999999996,995550.9026022488
C00022368,0.02156926297077145,0.33967374211961154,385648.279425439,2084573.0,0.45,2084573.0,938057.85,797349.1725,15272.649658133094,31268.594999999998,750807.927841867
C00042685,0.04612483373342098,0.32434662360372407,508033.0495406353,2752875.0,0.45,2752875.0,1238793.8,1052974.73,41184.204983721625,41293.125,970497.4000162784
C00046735,0.15663006637477014,0.35184565569752074,528393.2119402938,2897064.0,0.45,2897064.0,1303678.8,1108126.98,159656.0625658951,43455.96,905014.957434105
C00011733,0.9995829653938393,0.3470296443765763,1019918.5176384787,5000000.0,0.1,0.0,1.6237879e-10,1.3802197149999998e-10,0.0,0.0,1.3802197149999998e-10
C00018620,0.7043414518726687,0.32540048702437485,864586.7518324471,5000000.0,0.1,0.0,1.7935728e-10,1.5245368799999998e-10,0.0,0.0,1.5245368799999998e-10
C00048493,0.04790875329156499,0.3204074615898276,173491.93803657006,1171957.0,0.45,1171957.0,527380.65,448273.5525,17989.91735541073,17579.355,412704.28014458925
C00026804,0.8111211254157142,0.34793114127998537,589600.428048535,3171394.0,0.1,0.0,1.5368227e-10,1.306299295e-10,0.0,0.0,1.306299295e-10
C00044306,0.9994865825723616,0.3422263998792802,891339.9663390558,5000000.0,0.1,0.0,1.6238314e-10,1.38025669e-10,0.0,0.0,1.38025669e-10
C00047523,0.9996481167449506,0.30851239479836406,719767.1851017163,5000000.0,0.1,0.0,1.6237585e-10,1.380194725e-10,0.0,0.0,1.380194725e-10
C00032208,0.04978094457781713,0.31899348086663754,263968.7772318881,1484319.0,0.45,1484319.0,667943.55,567752.0175000001,23570.68409406982,22264.785,521916.5484059302
C00002531,0.21221518025253747,0.3204662862268559,537327.4304433451,3563558.0,0.45,3563558.0,1603601.1,1363060.935,242349.77786997496,53453.369999999995,1067257.7871300252
C00017747,0.10545953385177004,0.33907388652516024,511943.7331605863,2859921.0,0.45,2859921.0,1286964.5,1093919.825,102266.69675341177,42898.814999999995,948754.3132465882
C00008271,0.06690741470162606,0.33284247788190385,465407.58354249987,2986677.0,0.45,2986677.0,1344004.7,1142403.9949999999,66512.19081741809,44800.155,1031091.6491825818
C00015080,0.13115351998163258,0.33449884896040216,470725.8363355445,2609345.0,0.45,2609345.0,1174205.3,998074.505,114473.79552974527,39140.174999999996,844460.5344702547
C00013625,0.17002931477565436,0.33558881712515554,299181.5656750323,1719751.0,0.45,1719751.0,773887.95,657804.7575,98128.8830659007,25796.265,533879.6094340993
C00030639,0.02169523146430856,0.3060789061321212,176199.12554808124,1515262.0,0.45,1515262.0,681867.9,579587.715,10062.025661652593,22728.93,546796.7593383474
C00030441,0.6175351114999414,0.33201122157918994,464122.03669338033,2845648.0,0.1,0.0,1.6194123e-10,1.376500455e-10,0.0,0.0,1.376500455e-10
C00036057,0.05634827900797915,0.33756583860519473,271058.877602118,1781057.0,0.45,1781057.0,801475.65,681254.3025,33877.93768751115,26715.855,620660.5098124889
C00042652,0.9995013528283218,0.33779766160113434,1038021.2658851786,5000000.0,0.1,0.0,1.6238247e-10,1.380250995e-10,0.0,0.0,1.380250995e-10
C00036804,0.0837402049094649,0.33681616877945014,387674.26952128875,2328582.0,0.45,2328582.0,1047861.9,890682.615,65677.78335968373,34928.729999999996,790076.1016403163
C00048225,0.40178579699338907,0.33004374546891563,725057.9035193545,4574446.0,0.1,0.0,2.0866857e-10,1.773682845e-10,0.0,0.0,1.773682845e-10
C00029227,0.046089940390374236,0.3248209464003214,310883.87392733264,1851576.0,0.45,1851576.0,833209.2,708227.82,27719.903667119197,27773.64,652734.2763328807
C00005634,0.0012086891905674715,0.330704306184607,316964.53878322704,1924383.0,0.45,1924383.0,865972.35,736076.4974999999,769.2119098566027,28865.745,706441.5405901433
C00005988,0.1317567217026974,0.33316622780688554,583713.8546747039,3406081.0,0.45,3406081.0,1532736.5,1302826.025,149516.36284465753,51091.215,1102218.4471553422
C00048064,0.11372624589430641,0.3077773290854953,412291.2358470946,2784282.0,0.45,2784282.0,1252926.9,1064987.865,97456.44148540215,41764.229999999996,925767.1935145978
C00001813,0.9724739662467536,0.36128936107824866,799108.8362589275,4268306.0,0.1,0.0,1.5727977e-10,1.336878045e-10,0.0,0.0,1.336878045e-10
C00027579,0.9498338914050096,0.3241000202886965,798900.2629189971,5000000.0,0.1,0.0,1.6470474e-10,1.39999029e-10,0.0,0.0,1.39999029e-10
C00016824,0.7534290309450191,0.3306138628104981,868084.9321818103,5000000.0,0.1,0.0,1.7588953e-10,1.495061005e-10,0.0,0.0,1.495061005e-10
C00003929,0.07322503545950032,0.3356013987731749,388774.65252599854,2294898.0,0.45,2294898.0,1032704.1,877798.485,56395.79723556606,34423.47,786979.2177644339
C00037287,0.23595293723943084,0.32529640213190475,145672.62050953007,507574.0,0.45,507574.0,228408.3,194147.055,38958.66043336948,7613.61,147574.78456663052
C00025046,0.8704669373270378,0.32850622654705275,924292.5391232973,5000000.0,0.1,0.0,1.6879171e-10,1.434729535e-10,0.0,0.0,1.434729535e-10
C00015728,0.5528392917150816,0.3346104347359999,676688.7635132233,3990693.0,0.1,0.0,1.822104e-10,1.5487884000000001e-10,0.0,0.0,1.5487884000000001e-10
C00029601,0.3266165911864939,0.3183461508577193,309999.04964480805,2119431.0,0.45,2119431.0,953743.95,810682.3574999999,220372.3623846446,31791.465,558518.5301153554
C00010431,0.05752704462774587,0.32859009131348316,292503.8987301963,1975154.0,0.45,1975154.0,888819.3,755496.405,37335.974307065495,29627.309999999998,688533.1206929346
C00025769,0.9995816401500146,0.32944340108128584,807957.31313763,5000000.0,0.1,0.0,1.6237885e-10,1.380220225e-10,0.0,0.0,1.380220225e-10
C00029104,0.48377631133894383,0.31697087386162554,354245.1940744559,2394232.0,0.1,0.0,1.6713566e-10,1.42065311e-10,0.0,0.0,1.42065311e-10
C00036538,0.023773110779686368,0.310674406557357,259547.504131454,1415574.0,0.45,1415574.0,637008.3,541457.055,10455.000763280366,21233.61,509768.44423671975
C00039329,0.10081613489206508,0.32974107090445853,518930.81944265583,2756707.0,0.45,2756707.0,1240518.2,1054440.47,91641.81805877735,41350.604999999996,921448.0469412226
C00035540,0.5026322948458858,0.3299307920231337,407336.5046854328,2374661.0,0.1,0.0,1.6480499e-10,1.4008424149999998e-10,0.0,0.0,1.4008424149999998e-10
C00028076,0.02193193508457827,0.32434965318672926,174855.55255644023,1043921.0,0.45,1043921.0,469764.45,399299.7825,7426.052646458749,15658.814999999999,376214.91485354124
C00017841,0.04453960773506411,0.32783443106505755,326702.94463200594,2003761.0,0.45,2003761.0,901692.45,766438.5824999999,29258.150604764054,30056.414999999997,707124.0168952359
C00027803,0.013439484461853337,0.3229114439586291,320027.1020714572,1974809.0,0.45,1974809.0,888664.05,755364.4425,8570.2036891356,29622.135,717172.1038108644
C00007683,0.01508203302780618,0.3536635617290421,313319.471561748,1817220.0,0.45,1817220.0,817749.0,695086.65,9692.988819944683,27258.3,658135.3611800553
C00024280,0.0020629636820195035,0.3813882813605354,480854.78078424843,2102176.0,0.45,2102176.0,945979.2,804082.32,1653.9714191255744,31532.64,770895.7085808744
C00033071,0.05052883591357395,0.3271386392585629,406816.2003817741,2457738.0,0.45,2457738.0,1105982.1,940084.785,40626.24846313135,36866.07,862592.4665368687
C00035558,0.9002213699129389,0.35363522269886505,867157.8431356562,4105017.0,0.1,0.0,1.5915611e-10,1.3528269350000002e-10,0.0,0.0,1.3528269350000002e-10
C00037190,0.8129046706529407,0.33468258116323324,860552.1164952978,5000000.0,0.1,0.0,1.7210034e-10,1.4628528899999998e-10,0.0,0.0,1.4628528899999998e-10
C00047150,0.4817610471542048,0.3163417899836902,646597.6345425295,3989754.0,0.1,0.0,1.9014536e-10,1.61623556e-10,0.0,0.0,1.61623556e-10
C00046916,0.8017286115461069,0.3207147517420315,563491.246654786,3662411.0,0.1,0.0,1.5984409e-10,1.358674765e-10,0.0,0.0,1.358674765e-10
C00009802,0.6050354047669481,0.3565919234829304,960001.5389894397,4357032.0,0.1,0.0,1.8124429e-10,1.5405764649999998e-10,0.0,0.0,1.5405764649999998e-10
C00038801,0.6664108375548782,0.31145792701190983,514784.9487097788,3103728.0,0.1,0.0,1.6180246e-10,1.37532091e-10,0.0,0.0,1.37532091e-10
C00024670,0.07014252699705378,0.31961795926418246,311810.9431061763,1988220.0,0.45,1988220.0,894699.0,760494.15,44573.52907531915,29823.3,686097.3209246808
C00044234,0.39089774632154745,0.3217023064266335,314751.816480939,1871774.0,0.1,0.0,1.6843229e-10,1.431674465e-10,0.0,0.0,1.431674465e-10
C00031920,0.9169741741830549,0.3159827029263605,804423.021047637,5000000.0,0.1,0.0,1.6633649e-10,1.413860165e-10,0.0,0.0,1.413860165e-10
C00007135,0.0013352697194280497,0.3417724598125207,571247.5205021315,3312515.0,0.45,3312515.0,1490631.8,1267037.03,1511.6941001057005,49687.725,1215837.6108998943
C00033705,0.929302790294636,0.31958490282683427,833391.6456194489,5000000.0,0.1,0.0,1.6571481e-10,1.4085758850000002e-10,0.0,0.0,1.4085758850000002e-10
C00029661,0.012124608126419687,0.29616677341203573,180747.08059141075,1431063.0,0.45,1431063.0,643978.35,547381.5974999999,5138.812809942457,21465.945,520776.8396900575
C00017894,0.03516097103251529,0.3077268276152996,308225.4357329239,1987641.0,0.45,1987641.0,894438.45,760272.6825,21506.224083866495,29814.614999999998,708951.8434161335
C00022019,0.10913176078916377,0.31496736625088945,431016.45939639263,2914721.0,0.45,2914721.0,1311624.5,1114880.825,100187.53958112541,43720.814999999995,970972.4704188746
C00013539,0.0015780772594574265,0.36601051321336475,336455.85381691327,1649953.0,0.45,1649953.0,742478.85,631107.0225,953.0010847154039,24749.295,605404.7264152846
C00043119,0.024034232556349993,0.32100782787066573,160477.9025531921,1180334.0,0.45,1180334.0,531150.3,451477.755,9106.48547824078,17705.01,424666.25952175923
C00036421,0.015402276648343429,0.31055825611393717,426641.5349957974,2901331.0,0.45,2901331.0,1305599.0,1109759.15,13877.948688530843,43519.965,1052361.236311469
C00009406,0.4438142861906613,0.36143446557540193,461007.13038664166,3647906.0,0.1,0.0,1.9086532e-10,1.62235522e-10,0.0,0.0,1.62235522e-10
C00013414,0.012349574767725578,0.32470203263773184,432543.66102097277,2726365.0,0.45,2726365.0,1226864.2,1042834.57,10932.538337041065,40895.475,991006.5566629589
C00006721,0.01495962439442236,0.33273931486091346,493599.4835654866,2916858.0,0.45,2916858.0,1312586.1,1115698.185,14519.11330845488,43752.869999999995,1057426.201691545
C00015602,0.048537145320998544,0.32334595411500117,8439.76879185153,481294.0,0.45,481294.0,216582.3,184094.955,7553.567401337239,7219.41,169321.97759866275
C00044744,0.09170586893777326,0.3389492524429946,538385.9626447109,3009097.0,0.45,3009097.0,1354093.7,1150979.645,93533.67499743524,45136.455,1012309.5150025649
C00031139,0.17432134534632734,0.31921559270111866,408730.5268966219,2535942.0,0.45,2535942.0,1141173.9,969997.815,141115.26076135595,38039.13,790843.424238644
C00002730,0.9400016415991113,0.32638138998214694,764194.2256889712,5000000.0,0.1,0.0,1.6518461e-10,1.404069185e-10,0.0,0.0,1.404069185e-10
C00038243,0.3439122492800162,0.3133539985386094,416137.91153046745,2576415.0,0.45,2576415.0,1159386.8,985478.78,277650.6563141411,38646.225,669181.8986858589
C00029626,0.10561933253467201,0.3304781126960407,280914.91319295595,1712636.0,0.45,1712636.0,770686.2,655083.2699999999,59779.35009083363,25689.539999999997,569614.3799091663
C00047895,0.9993936878817328,0.3439525405538725,800281.0450217861,5000000.0,0.1,0.0,1.6238733e-10,1.380292305e-10,0.0,0.0,1.380292305e-10
C00042091,0.03595129944035593,0.340996700634375,185499.32792249144,1113832.0,0.45,1113832.0,501224.4,426040.74,13654.772226730554,16707.48,395678.4877732695
C00036400,0.0004848906341172522,0.3339925230020882,141268.61688750293,762385.0,0.45,762385.0,343073.25,291612.2625,123.468133547718,11435.775,280053.0193664523
C00006245,0.023842774654909204,0.32960799072944924,150672.59480066987,1122472.0,0.45,1122472.0,505112.4,429345.54000000004,8821.248210195241,16837.079999999998,403687.2117898048
C00005546,0.08966450643528916,0.3405218604916957,542718.0913519654,3129886.0,0.45,3129886.0,1408448.7,1197181.395,95563.94711532786,46948.29,1054669.157884672
C00004065,0.019495883389832804,0.3042292967695218,292922.8786709713,1722297.0,0.45,1722297.0,775033.65,658778.6025,10215.320506772403,25834.454999999998,622728.8269932277
C00012852,0.13538033064393348,0.3165173761444559,283802.8354685788,1648336.0,0.45,1648336.0,741751.2,630488.5199999999,70631.57183323851,24725.04,535131.9081667614
C00021803,0.7331034519710381,0.3314701743838269,803959.4966046134,5000000.0,0.1,0.0,1.7728457e-10,1.506918845e-10,0.0,0.0,1.506918845e-10
C00041164,0.9995285370892873,0.3426355506562966,819202.7524446715,5000000.0,0.1,0.0,1.6238125e-10,1.3802406249999998e-10,0.0,0.0,1.3802406249999998e-10
C00006233,0.9957106574857028,0.33376089309403406,864241.8399080018,5000000.0,0.1,0.0,1.62554e-10,1.381709e-10,0.0,0.0,1.381709e-10
C00003863,0.7753826414985971,0.3374722707876964,606911.9591776793,3556153.0,0.1,0.0,1.6019713e-10,1.3616756050000002e-10,0.0,0.0,1.3616756050000002e-10
C00035095,0.5692268083622095,0.3530434339827286,482782.50365882355,2519170.0,0.1,0.0,1.6097772e-10,1.3683106199999999e-10,0.0,0.0,1.3683106199999999e-10
C00040196,0.2836328896092675,0.3488235432316018,413782.31673911435,2336846.0,0.45,2336846.0,1051580.7,893843.595,231202.47118708334,35052.69,627588.4338129167
C00039251,0.3424680043964153,0.3410412959668211,372705.14181037206,2228058.0,0.45,2228058.0,1002626.1,852232.1849999999,260227.66515211517,33420.869999999995,558583.6498478848
C00006218,0.5627938175379747,0.34435242467248545,489452.5441465048,2817307.0,0.1,0.0,1.6611496e-10,1.41197716e-10,0.0,0.0,1.41197716e-10
C00036776,0.11756260380623232,0.32283269547427157,288479.8667436606,1578422.0,0.45,1578422.0,710289.9,603746.415,59905.93267602098,23676.329999999998,520164.152323979
C00042977,0.13037129454584023,0.32303677468966707,292644.2590088972,1508295.0,0.45,1508295.0,678732.75,576922.8375,63521.425376463005,22624.425,490776.98712353705
C00048468,0.9991552616732111,0.3333279863630528,832989.1266764493,5000000.0,0.1,0.0,1.623981e-10,1.38038385e-10,0.0,0.0,1.38038385e-10
C00014832,0.26455089666187265,0.3317824779376769,598647.6456655586,3845713.0,0.45,3845713.0,1730570.9,1470985.265,337551.1209750005,57685.695,1075748.4490249993
C00030093,0.01952292091104484,0.30513808809570364,266453.7369673783,1814887.0,0.45,1814887.0,816699.15,694194.2775,10811.620808820362,27223.305,656159.3516911796
C00008894,0.003336747597902044,0.3502413993648664,419177.20514922,2175947.0,0.45,2175947.0,979176.15,832299.7275,2542.9577747252083,32639.204999999998,797117.5647252749
C00006021,0.3296573131720604,0.3297460003797163,305112.1741492608,1942188.0,0.45,1942188.0,873984.6,742886.9099999999,211122.01275692185,29132.82,502632.0772430781
C00046089,0.6072466553235132,0.32868257486299507,578019.2784103673,3800003.0,0.1,0.0,1.7495981e-10,1.487158385e-10,0.0,0.0,1.487158385e-10
C00015243,0.0419217094993062,0.31678235998381266,286474.4389179207,1846652.0,0.45,1846652.0,830993.4,706344.39,24523.645794612657,27699.78,654120.9642053873
C00045308,0.022757860093236076,0.3126991112658683,194909.58374983407,1257017.0,0.45,1257017.0,565657.65,480809.0025,8945.388798377773,18855.255,453008.35870162223
C00026551,0.1015733272458343,0.34591486577802827,560380.253644734,2752316.0,0.45,2752316.0,1238542.2,1052760.8699999999,96704.6149538557,41284.74,914771.5150461441
C00006035,0.25138260981474875,0.3430849082506653,495731.5948162224,3061130.0,0.45,3061130.0,1377508.5,1170882.2249999999,264008.93115473917,45916.95,860956.3438452608
C00007906,0.1618983017623511,0.342064255090753,395390.0239908453,2435832.0,0.45,2435832.0,1096124.4,931705.7399999999,134895.45539795764,36537.479999999996,760272.8046020423
C00032226,0.1886548066926129,0.33889672191288994,521072.2739790914,3244968.0,0.45,3244968.0,1460235.6,1241200.26,207465.39219235428,48674.52,985060.3478076457
C00006018,0.9909481701868321,0.30168069879842124,322667.31719390355,2339407.0,0.1,0.0,1.3462026e-10,1.1442722099999999e-10,0.0,0.0,1.1442722099999999e-10
C00021880,0.5631206668502848,0.3505081235841726,393149.57692659384,2322661.0,0.1,0.0,1.5825958e-10,1.3452064299999998e-10,0.0,0.0,1.3452064299999998e-10
C00002792,0.05813293442596367,0.31046775013521566,431117.038945478,2903606.0,0.45,2903606.0,1306622.7,1110629.295,52405.44647926631,43554.09,1014669.7585207337
C00042606,0.8085777775298241,0.36030083675668206,715226.8416241272,3476515.0,0.1,0.0,1.573933e-10,1.33784305e-10,0.0,0.0,1.33784305e-10
